id	text	sentiment
31161	dherai khusi lagyo maya ajai pragad hoss aayush is such a nice person ishmita keep him he is diamond be happy guys	Positive
26494	dance ma in hunuparyo singer	Neutral
16502	umer dont mattter bro kaam garne desired ho marni bela ma mahathir ajhai pm chhan. but des banauna aaunu vako xa we all support you.	Positive
22634	nanu loi herarw aasu noi aayo 😔 she is so cute like a doll & innocent missing you little princess 🥺💝❤️🙏	Neutral
23833	yi sabai fataha sukumbasi.	Negative
25427	hakim dai is legend forever hakim dai nai dang pariraatyo , hakim dai le antf xodna parxa jasto lagxa , antf vanney bittikai whole people hakim dai vanera chinxa, so dai bechar garnu..	Positive
11800	wow desko hasti haru wow wow	Positive
25360	abo motwali din ayo sar chetri bawun din gayo	Neutral
25527	finally delta bravomaa prabhat pangeni sirlai lyaunu vayo thank you bhusan sir,	Positive
16438	purano rudibadi lai full stop garnu parxa.	Neutral
25489	beautiful couple 💏💕 hajur haru ko sundar jodi ma kasaiko najar n lagos, god bless both of you 💕	Positive
16592	gulshan sir raprapa party ma janu hos	Neutral
15285	apil dai ko vibes aayo yo harda ta . bro be yourself aru lai copy garda its kinda akward	Negative
11420	nilam dhungana di got goosebumps watching your dance k 🥺❤️	Positive
13745	kathai salahakar to ni pm ko	Negative
11219	mcc kharej garnu parxa no mcc	Negative
11584	ekdam man parni mnxe hru 💖	Positive
22818	🙏 binti yo so laii banda gara aru dess lai kina hasauxau bt nepale armee lai salam xa	Negative
21294	bichara budi aamoiko kasto aabasta god bless her	Neutral
21837	ma. yo. gauma. bihema. gaxu. nacher. ulka. garxan	Neutral
22911	good sumit dai...we public r with our honest intelligent energetic hardworking deshbhakta real hero sumit dai 🙏🏿	Positive
18551	ea mero hajur 4 3 paták herda samma chitta bujhena lovestory flim ykdam ramro x anmol ko acting 100% ramro x aile samma aauda ful pawor energy wow so nice flim salon and suhana best	Positive
27826	aasl che kam pauden aarka	Neutral
25875	kun git ho rw	Neutral
15122	danc pni garnu pareyo bro.	Neutral
24254	aago lagaide sale m. c lai	Negative
18903	wow our nepal is very great but yarr nepal ko neta bekar chan .congratulationdada you are new scientists in our country.	Negative
13477	100 percent nepalese movie ho, no doubt .	Neutral
21252	nepali footballer anjan bist jasto !	Neutral
11970	milera basda better hola 😭	Neutral
22521	yo tie lagaune chutya ko hw over acting vo lol	Negative
11086	katti soji hau yo didi aaely tw k vnx mero xora xre thukka murdar	Negative
21416	sir pachadi red vanda blue ramro hola...	Neutral
27073	gaming back 🤝 tiger 🐯 ab ka kasko k hune ab herna bakicha welcome back tiger 🐅🤝	Positive
18756	mero pani intercaste ho mero ni 1 month vayo mero buda lai usko family lay kaha lageka xan khi atto patto xaina 😭 sabai contact less xa 😭	Neutral
27588	kasto annoying kt. jabarjasti bolne	Negative
13636	hait same cha anuhar	Neutral
25944	salute for nepal police	Positive
27297	i like your thought richa mam.	Positive
26504	hoping to see in your show swagat nepal.. rajesh ahiraj, surendra bhandari, bhimarjun acharya etcs...	Neutral
21136	ma mumbai maharashtra vata herdi xu .	Neutral
31923	yo video herera pradesh bata derai family ko yad ☹️ 😭 😭 ayo buwa aba 💓 love you 😍, bibek dai all family happy dashain, from macau 🇲🇴	Neutral
24688	sobit dahal ko vasan jati suno tati sunu mn lagxa great sobit dahal no1 nepal nata from assam	Positive
25412	aammoi ni kati cute ho..aamaa ko boli 😭😇💗	Positive
19840	jan. hudain. re. auta. bihe. vayo. vane. bajama. nacher. ulka. garxan	Neutral
10175	wish you all the best supar hit hos move sabai herna jam hai plz	Positive
27164	aama ko dartion pam and stay healthy	Neutral
16155	kati paisa leyau buda ma tw hjrko best frn hum	Neutral
31759	wow prabisha adhikari coch voice of nepal 4 ma good work	Positive
15624	congratulation dada phri hjr koo news suniny awasher payako ma i am so happy dada.	Positive
31915	maya andow hunxa vanxan sayd yahi holaaa 😭😪	Neutral
21551	face ta same nai ho tara kumar vai le voice ma chai halka acting garekai ho	Neutral
27306	yo video heri sakay pachi aila ko yo video ko ashu khanai sabai jooth ho..yo bainee ko..	Negative
26570	aamako mayaaa ❤️❤️❤️❤️aama ruko dekhera meroni aashunai aaayooo he 🥰	Neutral
26148	flow up video pani rakhnu hola	Neutral
19484	yesta hutiya haru desh ka neta vaye xan 😂 …salute to reporter ❤	Negative
31901	anmol gurung saga debut garey hunxa	Neutral
17881	hami sabai khusi xau wow	Positive
31457	rap battle jastai vayo tw ho ....🤣	Neutral
10409	yati ramro akxerleta dr. bannalai suhaudainani nani 😁 just joks manko ikxa pura his nani.	Positive
24644	dilendra badu ko mick kin kateko murkh sabasad india sang fight gar	Negative
12719	gouri mann naparaune ma matrai hora? uni reel maa matra mann parchha..real maa ekdam ghamandi!	Negative
10571	unsubscribe handim yo channel	Negative
18707	yesta muji manxe laas gadaima corona sarxa,,, anpad jahi gawar madarchot haru.. uneducated people's u chutiya harami muji	Negative
17316	prabhat chaudhary sir hello hello	Neutral
12103	did you notice jaba pani yo laxman post ma aauxa plane crash huni.....	Negative
14611	krishma showed her aukat 😡	Negative
27071	sala khatey nitesh mg	Negative
25063	dr s.k.c ko jaye hos. back of india.	Negative
13404	kasam cricket crowd herdata aashnai aayo yarr	Positive
10620	kasti mankaii kura vandinu vako kya 😭 manoj sir jindabad 💪🙏🏻🙏🏻	Positive
27152	yestyo case ma k garney hola hai 🤣 but loveit kati mazaley discuss and all garnu bhayo	Positive
14314	yo fokat lady patuu kaar	Negative
26492	kamala singh la vanko thik ho always support xa hjr lai aba hami sabii la kamala pandey lai india pathynu parxa rip morne age tw hoins tero bata k gsrne tero life ma nai tai raixa sale tw mero agadi vetya tw sale poila tali marxu anii morxu baru life time jail bashna rdy xu kamala pandey lai marnu paro mla vanko thik xa vane like my cmt jay nepal	Negative
26929	yo kukur ni pagal ho yasta pagal nepalma dherai xan rip 😭	Negative
10475	tukka mc muji kukukur nepal police	Negative
20824	excellent performance ridesh vai 🥰 best wishes for coming days 👏 n heart touching performance chhiring dd n amrit dai team 🥰	Positive
13635	gulshan sir superstar hununxa vanera bhuvan pradhanang lai ari's laghako hoo....	Negative
20524	i respect u miss anuja u said very well	Positive
20469	yak dam ramro program like kamala didi you are great	Positive
17928	boka ra bhaluni ko movie flop hos	Negative
25633	aliza ramro manxe lagxa ♥️♥️👍	Positive
11120	omg ysto ni hunx xi kasto maanxy haru ho nepal maa 😠 yti raamro yti mitho gaune singar lai ni ysto garinx 😥	Negative
19584	deep shrestha sir hunuparxha maha guru bina voice khallo hunxha so plz,plz,plz deep sir hunuparxha!🙏	Neutral
11943	aja chai rokka ko hamala vayo..... hats off sishir ji...	Neutral
12567	bichara gulshan dada nai runu vo	Neutral
17741	driver ko ni safty hunu parx ni ...	Positive
24946	bhai le rangsalama futbool khelne vaneyo hahahahaha	Neutral
25055	definitely we want to see sandesh dhakkal as prime minister of nepal. please take all these old kam nalagne neta haru to the old age house. it’s time to bloody retire for them	Negative
15831	zero iq, zero knowledge bhayeko patrakar shrestha 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️, yo mula homework nai nagari programme chalaune bahula ho yo.....last irritate huncha yaar pyar pyar sunera,	Negative
12400	dhamla ko hamla fuck up show	Negative
26949	haha kura gajab lagyo.	Positive
27133	always be happy baba ji jay bhole nath	Positive
24486	suyog mandal is losser	Negative
10045	laxman lamichane ko yo video 2week agadiko ho waiyat	Neutral
27272	yo paxadiko tali bajaune haru real manxe nai hoki posu ho please riply dinuna 😂	Negative
21295	nepal embassy phone kahile uthaidaina , only basi basi salary khane matra ho . nepali ko maya bhaye ko yesto gardaina thiye hola, lalchi	Negative
23632	ekdam sahi bichar byakta garnuvo yubraj sir . i totally agreed with u.so inteactual person so good to hear u.	Positive
10143	vikare.. sarkar.. po raicha.. ta 🤣	Negative
26669	camera problem ho ki camera kam ho alik ramro dekhiyeko chaina hai on utube	Neutral
23688	ekdum down to earth hunuhuncha waha,. he can change dharan in a proper way	Positive
10806	arko episode ma pane suraj and samikshya ko dance chaheyo hai ❤😊	Positive
17095	guys! mailey unsubscribe gardiya yo channel! aru kohi xa????	Neutral
23327	great spirit! she's a renowned literateur: puspalata acharya!	Positive
25592	baba is a motivation speeker.samajik kaam garnus garib anath ko lagi kaam garnos..jai sambho	Neutral
10027	hey parbhuuu 😟 1 rupes harauda ta kasto hunx afu le dukha gaareko.sayad teha ko police ni chor sang milex hola k	Negative
11186	euta kt ko lagi rune xora manche pani......	Negative
11174	bhawana out hunu parne ho discipline siknu parxa	Negative
24003	sala chor surya katwal hamro pages, i'd fake ho kukur ta pagal jasto daka gunda hattayara varastchari dalal rasta ghati dess drohii haru le dess lai churllum dubaes daka rip... rip.... rip.. ☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️	Negative
13277	grandi hospital 🏥 plus norvik hospital 🏥 bata sala pankaj chorr kukur lai nilambit garosss	Negative
23233	k ko ahamta k tukke ba ma i don kn0w ?? jay nepal	Neutral
20357	jasko lagi dancing with the star herinthiyeu uhi out vayasi final aba herinna	Negative
16517	you missed out the most important event in nepali history is of 1767 gorkha anglo war of sindhuligadi, ramesh ji! history must be taught properly!	Neutral
19870	sabai guff ho yesko 🤬 kati samma natak	Negative
12653	wow my fevrout couple jaila yestai khushi hunuhos hjr haru 🥰🙏♥️♥️	Positive
23509	milayra rakhnu dubai jana lai plz	Neutral
22178	my best actres my lovely rima sis ma ta hajur ko thulo friend ho ni miss you sis ma europ bhata	Positive
22705	good sar you aimai thek xaina afuly galte garypaxi marnu parxa mariana k matlab	Negative
15637	kta ma ali attitude dekhiyo ...programme ma gayer nirmala lai line handai x ali paripakka dekhiyena interview dina lai .	Negative
19893	bakwaas video bakwaas interview 😠	Negative
25679	heart melting performed ..	Positive
31377	tpi ko chennel subscribe garnu badhya bhaye bhai ma u.a.e bta.yestai video ko aapkxchha garxu ...good joob bro	Positive
18315	vhai ko xi hasainei monparo hei ,so nice, god bless you jodhi lai pani 💐	Positive
26450	samaira ta clubhouse 18+ chalayera basthiyo 😆	Neutral
14757	ysto kukurni lai t sisnopani lagauna prax	Negative
11140	sekhr ra gagn ab akythauma uvinuprch	Neutral
12548	suddi time dyachantw kinna 😂	Neutral
21793	jhapali lai gafadi vanxan, this is so me. yeslai gufadi hoina bolna janne, bolda nahichkichaune vanxan 🥰 missing my jhapali friends and our feel free wala talks ❤️❤️	Neutral
12891	ke heri basx npl ko vatmara sarakar	Negative
27654	yo anti christian hoina taw pachii tha huncha babu	Negative
17759	kushwaha khate...chour....samikshhyako support lidai chh	Negative
10301	durga prasai is a medical mafia and guffadi....	Negative
23858	be strong sis afuno kala lai continue rakhna nachhodnu sabai thik bhaijan6.👍👈	Neutral
10347	aang kaji pgl mg	Negative
14722	very sad sajeet bro from jhapa 😪🤤😴	Negative
11396	gaire manxe funny xa ni yll 😂	Neutral
21148	host nitesh sir n sadikshya mam ko height barabar xa aaja 😂	Neutral
26680	really he is so innocent person.jhakkad kai number diea ramro huntheu.	Positive
27922	laure dai don't worry..😭 arki aauxe 🙏	Neutral
22051	kasari dhiraj rai le 10 on 10 yrr auda show toit jpt	Negative
21613	lok seba ko form ma pani yestai ho province wise	Neutral
13192	yo show herda chai majja aayo aaja 😍❤️❤️❤️🇳🇵	Positive
22929	dhurmus ra suntali over smart bhayera yesto bhako ho	Negative
17697	hamra man raa san jiu haru lai dekhda praud feel hunxa ❤️❤️❤️❤️❤️	Positive
23959	yo nakachri le khele sukkha paudaina bhai nrunu god bless you	Negative
16911	ramro lgyo yrr , sadai thaki rako mn haru asto video herda ali free feel hunx	Positive
13724	patrakar vaneko yasto hunuprxa good jub	Positive
26386	supop songs alif and madhu	Positive
26775	global warming ko karand le sukeko ho	Neutral
15124	dherai purushharu pidama xhan	Negative
27009	bro is too young to know the reality. its not that, ppl dont make mistake infact they do. but when u be capable of understanding and completely out of the situation that u are in, aja ko fly high le bholi floor ma stangle nagaros.	Neutral
18873	alik acting alik kam practice bhayecha alik ramro sikawnu thiyo ni bhawana di total acting .....	Negative
16792	baba ko aab life 🥵😾	Neutral
17658	dai malai hjr ko whats app number ra email id send gari dinusna plz urgent xa	Neutral
17463	nepali fhilim hindi vhsama dabig huda nepal ko nepali haruko mutule nahi thyau xhodecha xixixi xixixi 😡😠 gatya des nepal india ko jantaata le nepali fhilim layi sapot garireko cha nepal ko nepali vheda haru chahi jagada gari reko cha xixixi 😡😠👿 kasyilayi	Negative
14402	torpe lyapche daka hera roheko?😅	Negative
11143	tyo saree wala photo rakhda kata kineko ni mention garidinus hai insta ma.	Neutral
13161	shoiting ma halera anai unha lai paisa diyo ki nai feri parisarmik	Neutral
21963	yespali je hos “jastai laagchha” bhanne immature bhura haru parliament maa entry bho	Negative
23948	naya a baca hero heroni haru ko dherei churi furi bhayo senior artists haru ko respect bhayana nepali film sadhei ko lagi banda bhaya ko herne mann xa	Negative
19656	we want hisab of 5 karod. ta khate nitesh	Negative
10206	please 🙏 take a lesson from him..... sere prachande khadke bhatte chor dalal...	Negative
21801	dherai samay paxi aayo yo kati edit vayerw aayo sayad dherai vayo hola	Neutral
16748	tar yo manxe ko ni patrakaritaa raamro laagx malaae.. dubae paxa tir gayer saalin tawar le interview line garnu hunx.. big fan patrakaar daau	Positive
16206	gaire sir, hajur le media person vayer yo vram failairahanu vairakheko x ki kunai pni byakti powerful post ma baser aafno personal resivi dekhauna painxa vanne kura garirahanu vako x yesto kura garer......	Neutral
26097	film! nepali ho ki foreign ho tha bhayena tara ki madam ki sir chai canadian jasto lagyo natra international student lai cad 15,000-20,000 per year parne school ma deuta baccha lai pathauna tha....	Neutral
14831	this dsp sab,, i appreciated. uhako behaviour internationally type ko xaa. yasari nai galty garne lai mitho/ramro behavoiur garera kanun ko dayara ma lyaune ho.	Positive
21450	dipesh pangeni... ko interview is the best... interview ma bolayera bolnai nadine..? tara payeko samayema daro dinu bhayexa dipesh pangeni.. best.	Positive
